team	result	side	ballot	adjudicators
USC LD	4th	Opening Government	View Ballot	Tanvir ShahriarⒸ , Cayden Pocrass , Jack Morgenstein
Queen&#x27;s Lily Larkins	1st	Opening Opposition	View Ballot	Tanvir ShahriarⒸ , Cayden Pocrass , Jack Morgenstein
UCBerkeley XK	3rd	Closing Government	View Ballot	Tanvir ShahriarⒸ , Cayden Pocrass , Jack Morgenstein
UCBerkeley HE	2nd	Closing Opposition	View Ballot	Tanvir ShahriarⒸ , Cayden Pocrass , Jack Morgenstein
USC BK	3rd	Opening Government	View Ballot	Elgin LinⒸ , Greg Kwok , Nathaniel Tesfaye
Last Hurrah	2nd	Opening Opposition	View Ballot	Elgin LinⒸ , Greg Kwok , Nathaniel Tesfaye
Welcome to the Hotel California	4th	Closing Government	View Ballot	Elgin LinⒸ , Greg Kwok , Nathaniel Tesfaye
Paradise City	1st	Closing Opposition	View Ballot	Elgin LinⒸ , Greg Kwok , Nathaniel Tesfaye
UWODS A	4th	Opening Government	View Ballot	Juanita Hincapié RestrepoⒸ , Eric Guadarrama Cruz , William Zhang
Harvard AL	3rd	Opening Opposition	View Ballot	Juanita Hincapié RestrepoⒸ , Eric Guadarrama Cruz , William Zhang
Yale NS	1st	Closing Government	View Ballot	Juanita Hincapié RestrepoⒸ , Eric Guadarrama Cruz , William Zhang
Swarthmore A	2nd	Closing Opposition	View Ballot	Juanita Hincapié RestrepoⒸ , Eric Guadarrama Cruz , William Zhang
PandITAM	2nd	Opening Government	View Ballot	Justin WuⒸ , Jorge Alberto Galindo Jasso , Kenn Jiang
Red Raider Debaters	4th	Opening Opposition	View Ballot	Justin WuⒸ , Jorge Alberto Galindo Jasso , Kenn Jiang
TEC CEM Tacos de mixiote	3rd	Closing Government	View Ballot	Justin WuⒸ , Jorge Alberto Galindo Jasso , Kenn Jiang
Middlebury SW	1st	Closing Opposition	View Ballot	Justin WuⒸ , Jorge Alberto Galindo Jasso , Kenn Jiang
/the/ mini eggs !	4th	Opening Government	View Ballot	Rohan GodaⒸ , Casey Powell
UWODS CL	3rd	Opening Opposition	View Ballot	Rohan GodaⒸ , Casey Powell
Stanford CT	2nd	Closing Government	View Ballot	Rohan GodaⒸ , Casey Powell
HH Whose gonna carry the boat?!	1st	Closing Opposition	View Ballot	Rohan GodaⒸ , Casey Powell
UBC TB	4th	Opening Government	View Ballot	Serena YuanⒸ , Lelan Hu , Regina Delgado Acevedo
McGill WA	3rd	Opening Opposition	View Ballot	Serena YuanⒸ , Lelan Hu , Regina Delgado Acevedo
Stanford QF	2nd	Closing Government	View Ballot	Serena YuanⒸ , Lelan Hu , Regina Delgado Acevedo
Columbia A	1st	Closing Opposition	View Ballot	Serena YuanⒸ , Lelan Hu , Regina Delgado Acevedo
HWS A	4th	Opening Government	View Ballot	Manuel MachorroⒸ , Andy Yescas , Varun Lodaya
Stanford BD	1st	Opening Opposition	View Ballot	Manuel MachorroⒸ , Andy Yescas , Varun Lodaya
Columbia C	2nd	Closing Government	View Ballot	Manuel MachorroⒸ , Andy Yescas , Varun Lodaya
Queen&#x27;s Nimai Abernethy	3rd	Closing Opposition	View Ballot	Manuel MachorroⒸ , Andy Yescas , Varun Lodaya
California girls, we&#x27;re unforgetta	4th	Opening Government	View Ballot	Pranav AnandⒸ , Daksha Pillai , Emily Zhang
HH The Last Dance	3rd	Opening Opposition	View Ballot	Pranav AnandⒸ , Daksha Pillai , Emily Zhang
McGill RM	1st	Closing Government	View Ballot	Pranav AnandⒸ , Daksha Pillai , Emily Zhang
Harvard GM	2nd	Closing Opposition	View Ballot	Pranav AnandⒸ , Daksha Pillai , Emily Zhang
