team	result	side	ballot	adjudicators
Princeton 5	4th	Closing Opposition	View Ballot	Daniel SvirskyⒸ , Luis Gontes
McGill 3	3rd	Opening Government	View Ballot	Ryan LaffertyⒸ , Arnav Gandhi , Rafael Aguilar
Yale 1	1st	Opening Opposition	View Ballot	Ryan LaffertyⒸ , Arnav Gandhi , Rafael Aguilar
UCLA 2	4th	Closing Government	View Ballot	Ryan LaffertyⒸ , Arnav Gandhi , Rafael Aguilar
UBC 1	2nd	Closing Opposition	View Ballot	Ryan LaffertyⒸ , Arnav Gandhi , Rafael Aguilar
UBC 3	3rd	Opening Government	View Ballot	Caitlin HodgeⒸ , Divit Chopra , Kiera Toussaint
Queen&#x27;s 6	4th	Opening Opposition	View Ballot	Caitlin HodgeⒸ , Divit Chopra , Kiera Toussaint
UBC 4	2nd	Closing Government	View Ballot	Caitlin HodgeⒸ , Divit Chopra , Kiera Toussaint
EDS 3	1st	Closing Opposition	View Ballot	Caitlin HodgeⒸ , Divit Chopra , Kiera Toussaint
Columbia 1	2nd	Opening Government	View Ballot	Greg KwokⒸ , Aarian Bhakoo
Northwestern 1	3rd	Opening Opposition	View Ballot	Greg KwokⒸ , Aarian Bhakoo
Carleton 2	4th	Closing Government	View Ballot	Greg KwokⒸ , Aarian Bhakoo
Hart House 2	1st	Closing Opposition	View Ballot	Greg KwokⒸ , Aarian Bhakoo
Yale 4	3rd	Opening Government	View Ballot	Gwen StearnsⒸ , George Macauley , Sarenna McKellar
Queen&#x27;s 2	4th	Opening Opposition	View Ballot	Gwen StearnsⒸ , George Macauley , Sarenna McKellar
Waterloo 1	2nd	Closing Government	View Ballot	Gwen StearnsⒸ , George Macauley , Sarenna McKellar
Stanford 2	1st	Closing Opposition	View Ballot	Gwen StearnsⒸ , George Macauley , Sarenna McKellar
Middlebury 2	4th	Opening Government	View Ballot	Emma JonesⒸ , William Zhang
Dartmouth 2	2nd	Opening Opposition	View Ballot	Emma JonesⒸ , William Zhang
Chicago 2	1st	Closing Government	View Ballot	Emma JonesⒸ , William Zhang
Princeton 2	3rd	Closing Opposition	View Ballot	Emma JonesⒸ , William Zhang
Queen&#x27;s 4	4th	Opening Government	View Ballot	Xiao-ke Lu🦭Ⓒ , Anette Xia , Mary Larkin
Middlebury 1	3rd	Opening Opposition	View Ballot	Xiao-ke Lu🦭Ⓒ , Anette Xia , Mary Larkin
USC 1	2nd	Closing Government	View Ballot	Xiao-ke Lu🦭Ⓒ , Anette Xia , Mary Larkin
Swing 1	1st	Closing Opposition	View Ballot	Xiao-ke Lu🦭Ⓒ , Anette Xia , Mary Larkin
JHU 1	2nd	Opening Government	View Ballot	Audrey MelodyⒸ , Thomas Bowes
EDS 2	4th	Opening Opposition	View Ballot	Audrey MelodyⒸ , Thomas Bowes
Middlebury 3	3rd	Closing Government	View Ballot	Audrey MelodyⒸ , Thomas Bowes
Berkeley 4	1st	Closing Opposition	View Ballot	Audrey MelodyⒸ , Thomas Bowes
McGill 4	3rd	Opening Government	View Ballot	Nir AminⒸ , Carter Schmitt , Hargun Rekhi
Brown 1	2nd	Opening Opposition	View Ballot	Nir AminⒸ , Carter Schmitt , Hargun Rekhi
Western 1	4th	Closing Government	View Ballot	Nir AminⒸ , Carter Schmitt , Hargun Rekhi
Queen&#x27;s 1	1st	Closing Opposition	View Ballot	Nir AminⒸ , Carter Schmitt , Hargun Rekhi
Alberta 5	2nd	Opening Government	View Ballot	Hamza AzizⒸ , Tejas Rajagopal
Columbia 3	4th	Opening Opposition	View Ballot	Hamza AzizⒸ , Tejas Rajagopal
HWS 6	3rd	Closing Government	View Ballot	Hamza AzizⒸ , Tejas Rajagopal
Swing 2	1st	Closing Opposition	View Ballot	Hamza AzizⒸ , Tejas Rajagopal
Stanford 1	2nd	Opening Government	View Ballot	Ayal MorⒸ , Aryanna Ram
Cornell 2	4th	Opening Opposition	View Ballot	Ayal MorⒸ , Aryanna Ram
Hart House 8	3rd	Closing Government	View Ballot	Ayal MorⒸ , Aryanna Ram
EDS 1	1st	Closing Opposition	View Ballot	Ayal MorⒸ , Aryanna Ram
Rochester 2	3rd	Opening Government	View Ballot	Devan TatlowⒸ , Kelly Huang
HWS 5	1st	Opening Opposition	View Ballot	Devan TatlowⒸ , Kelly Huang
Swarthmore 2	2nd	Closing Government	View Ballot	Devan TatlowⒸ , Kelly Huang
HWS 2	4th	Closing Opposition	View Ballot	Devan TatlowⒸ , Kelly Huang
Princeton 3	3rd	Opening Government	View Ballot	Rhys NickersonⒸ , Isabelle Feng , Milla Chavez
Harvard 4	2nd	Opening Opposition	View Ballot	Rhys NickersonⒸ , Isabelle Feng , Milla Chavez
Rochester 1	4th	Closing Government	View Ballot	Rhys NickersonⒸ , Isabelle Feng , Milla Chavez
Stanford 6	1st	Closing Opposition	View Ballot	Rhys NickersonⒸ , Isabelle Feng , Milla Chavez
Alberta 3	3rd	Opening Government	View Ballot	Barron Junteng Ren 🐷Ⓒ , Myles Nichols
Hart House 3	2nd	Opening Opposition	View Ballot	Barron Junteng Ren 🐷Ⓒ , Myles Nichols
Hart House 7	4th	Closing Government	View Ballot	Barron Junteng Ren 🐷Ⓒ , Myles Nichols
McGill 6	1st	Closing Opposition	View Ballot	Barron Junteng Ren 🐷Ⓒ , Myles Nichols
Calgary 1	2nd	Opening Government	View Ballot	Tanvir ShahriarⒸ , Emma Nolan , Mic Lewis
Yale 2	3rd	Opening Opposition	View Ballot	Tanvir ShahriarⒸ , Emma Nolan , Mic Lewis
UCLA 1	1st	Closing Government	View Ballot	Tanvir ShahriarⒸ , Emma Nolan , Mic Lewis
Calgary 2	4th	Closing Opposition	View Ballot	Tanvir ShahriarⒸ , Emma Nolan , Mic Lewis
Western 5	2nd	Opening Government	View Ballot	Max RosenⒸ , Emma Listgarten
Western 2	3rd	Opening Opposition	View Ballot	Max RosenⒸ , Emma Listgarten
Hart House 4	1st	Closing Government	View Ballot	Max RosenⒸ , Emma Listgarten
Cornell 3	4th	Closing Opposition	View Ballot	Max RosenⒸ , Emma Listgarten
Alberta 6	2nd	Opening Government	View Ballot	Kayla PowersⒸ , Addison Baker , Guo Chen
Princeton 7	1st	Opening Opposition	View Ballot	Kayla PowersⒸ , Addison Baker , Guo Chen
Swarthmore 1	3rd	Closing Government	View Ballot	Kayla PowersⒸ , Addison Baker , Guo Chen
Calgary 5	4th	Closing Opposition	View Ballot	Kayla PowersⒸ , Addison Baker , Guo Chen
Colby 1	3rd	Opening Government	View Ballot	Varun LodayaⒸ , Evan Vega
Dartmouth 3	2nd	Opening Opposition	View Ballot	Varun LodayaⒸ , Evan Vega
Western 6	1st	Closing Government	View Ballot	Varun LodayaⒸ , Evan Vega
Carleton 1	4th	Closing Opposition	View Ballot	Varun LodayaⒸ , Evan Vega
Alberta 1	2nd	Opening Government	View Ballot	Julia Van DammeⒸ , Oskar Lieberman
Calgary 6	3rd	Opening Opposition	View Ballot	Julia Van DammeⒸ , Oskar Lieberman
HWS 1	4th	Closing Government	View Ballot	Julia Van DammeⒸ , Oskar Lieberman
HWS 3	1st	Closing Opposition	View Ballot	Julia Van DammeⒸ , Oskar Lieberman
Queen&#x27;s 5	2nd	Opening Government	View Ballot	Arjun RamanⒸ , Aadarsh S Adivishnu , Victoria Moldovan
Harvard 3	1st	Opening Opposition	View Ballot	Arjun RamanⒸ , Aadarsh S Adivishnu , Victoria Moldovan
Western 4	4th	Closing Government	View Ballot	Arjun RamanⒸ , Aadarsh S Adivishnu , Victoria Moldovan
Western 3	3rd	Closing Opposition	View Ballot	Arjun RamanⒸ , Aadarsh S Adivishnu , Victoria Moldovan
