team	result	side	ballot	adjudicators
St Andrews A	4th	Opening Opposition	View Ballot	Elena RadulescuⒸ , Anders Woodruff , Molly O&#x27;BrienⓉ
Edinburgh C	1st	Opening Government	View Ballot	Elena RadulescuⒸ , Anders Woodruff , Molly O&#x27;BrienⓉ
Edinburgh D	3rd	Closing Government	View Ballot	Elena RadulescuⒸ , Anders Woodruff , Molly O&#x27;BrienⓉ
Berlin A	3rd	Closing Opposition	View Ballot	Gaby LinⒸ , Mya Koffie , Rahul Datta
Harvard D	1st	Opening Government	View Ballot	Gaby LinⒸ , Mya Koffie , Rahul Datta
Miami B	4th	Opening Opposition	View Ballot	Gaby LinⒸ , Mya Koffie , Rahul Datta
Malaya A	2nd	Closing Government	View Ballot	Gaby LinⒸ , Mya Koffie , Rahul Datta
Bates A	1st	Closing Government	View Ballot	Aniket ChakravortyⒸ , Zainab Sardar , Esther LüscherⓉ
KCL C	2nd	Closing Opposition	View Ballot	Aniket ChakravortyⒸ , Zainab Sardar , Esther LüscherⓉ
TCD Phil A	3rd	Opening Government	View Ballot	Aniket ChakravortyⒸ , Zainab Sardar , Esther LüscherⓉ
Swing C	4th	Opening Opposition	View Ballot	Aniket ChakravortyⒸ , Zainab Sardar , Esther LüscherⓉ
Berlin B	2nd	Closing Opposition	View Ballot	Deon KiewⒸ , Anna Sawicka , Ellen RoperⓉ
Norwich B	3rd	Closing Government	View Ballot	Deon KiewⒸ , Anna Sawicka , Ellen RoperⓉ
RHUL B	1st	Opening Government	View Ballot	Deon KiewⒸ , Anna Sawicka , Ellen RoperⓉ
UCL B	4th	Opening Opposition	View Ballot	Deon KiewⒸ , Anna Sawicka , Ellen RoperⓉ
